timestamp,state,raw_g_force,g_force,raw_altitude,altitude,raw_velocity,velocity,apogee
21:14:49.681190,LAUNCHED,0.9887514940158357,0.9910835250696597,0.007739762328439059,0.4106023022810435,-0.006211675845556727,0.0219096915753653,0.8134648422336479
21:14:49.930811,LAUNCHED,0.9924154163879549,0.9921490381242959,-0.023219252467691652,0.19369152490667593,-0.04968580793033189,0.04413058465933858,0.8134648422336479
21:14:50.183661,LAUNCHED,1.0028627453133456,1.0007200038755357,-0.02192929535166834,0.08588111477750379,0.031117248720201236,0.033719915908028704,0.8134648422336479
21:14:50.435543,LAUNCHED,0.9936349715297225,0.9950519779988851,-0.0012899598313901748,0.04229557747305681,-0.1094063296972706,0.09426904693942223,0.8134648422336479
21:14:50.691200,LAUNCHED,0.9788313571826764,0.9820754813459182,-0.015479507400524927,0.01340803503626594,0.14269919324416205,0.13301316398321408,0.8134648422336479
21:14:50.940002,LAUNCHED,0.9875360231319853,0.9864439147747719,-0.02192929535166834,-0.004260630157701201,0.10569234744587028,0.11115651075333903,0.8134648422336479
21:14:51.192302,LAUNCHED,0.9837766515997055,0.9843101042347188,-0.006449797543472013,-0.005355213850586607,-0.03729319423038517,0.052065857534975946,0.8134648422336479
21:14:51.440312,LAUNCHED,0.9899703575137018,0.9888383068579052,-0.0012899598313901748,-0.003322586840988391,-0.012416625891335771,0.020346472220063805,0.8134648422336479
21:14:51.691845,LAUNCHED,1.0059132123751482,1.0024982312716997,0.005159840914443847,0.0009186270367277278,-0.18021521010324396,0.14824146252660794,0.8134648422336479
21:14:51.943762,LAUNCHED,0.9849887934116711,0.9884906809836769,-0.016769465303611095,-0.007925419133441684,-0.04965495902898559,0.06937225972851005,0.8134648422336479
21:14:52.197701,LAUNCHED,0.9742145131571198,0.9770697467224312,-0.02966903562758991,-0.0187972273805158,0.09371003149007923,0.0888424771377654,0.8134648422336479
21:14:52.444613,LAUNCHED,0.9912419489741182,0.9884075085237808,-0.014189549330187899,-0.01649338835535185,-0.031108521543581215,0.04265531266241805,0.8134648422336479
21:14:52.693689,LAUNCHED,1.0006512104167036,0.9982024700381191,-0.025799166207823986,-0.021146277281587918,0.055917263139907865,0.0532648730444099,0.8134648422336479
21:14:52.945367,LAUNCHED,1.0069240182298884,1.0051797085915346,-0.032248947773919956,-0.026697612527753937,0.031091686614091132,0.03552632390015489,0.8134648422336479
21:14:53.196757,LAUNCHED,0.9836074080205965,0.9879218681347841,-0.028379079318306032,-0.027538345923029985,0.031086942426253174,0.03197481872103352,0.8134648422336479
21:14:53.448267,LAUNCHED,0.9825435692008744,0.9836192289876563,-0.016769465303611095,-0.02215390561332054,0.037296793326788,0.036232398405637106,0.8134648422336479
21:14:53.699620,LAUNCHED,0.9946793762733804,0.9924673468162356,-0.024509209416464103,-0.023331557514892323,-0.012420061359659954,0.017182528768855385,0.8134648422336479
21:14:53.952727,LAUNCHED,0.9974536781745006,0.9964564119028476,-0.011609632707437844,-0.017470595111165083,-0.031023337669606302,0.02825517588945612,0.8134648422336479
