timestamp,state,raw_g_force,g_force,raw_altitude,altitude,raw_velocity,velocity,apogee
21:14:29.093058,READY,0.9915148774745935,0.7932119019796748,-0.0012898524760161622,-0.0006449262380080811,-0.031118495559372066,0.024894796447497654,0
21:14:29.360860,READY,1.0223467251955252,0.9765197605523551,-0.0038695569361341994,-0.00225724158707114,0.018638232301773798,0.01988954513091857,0
21:14:29.608829,READY,1.007593024263409,1.0013783715211981,-0.005159408920236075,-0.0037083252536536074,0.05594157076618627,0.048731165639132726,0
21:14:29.857398,READY,1.014979849929265,1.0122595542476516,0.006449264751107675,0.0013704697487270337,0.0621444429909277,0.05946178752056871,0.0013704697487270337
21:14:30.110084,READY,0.9921384206981291,0.9961626474080336,0.015478242113353123,0.008424355931040078,0.024824967462956184,0.03175233147447869,0.008424355931040078
21:14:30.358628,READY,0.9714904607472551,0.9764248980794108,0.024507227306874022,0.01646579161895705,0.024882906654241633,0.026256791618289043,0.01646579161895705
21:14:30.854015,READY,1.0336694921896032,1.0222205733675649,0.03224636370389763,0.02435607766142734,0.02492997877377557,0.025195341342678264,0.02435607766142734
21:14:30.854015,READY,1.0120063026840285,1.0140491568207357,0.03224636370389763,0.028301220682662484,0.11791551313013604,0.09937147877264449,0.028301220682662484
21:14:31.105795,READY,0.9244022514657634,0.9423316325367579,0.07352185496622998,0.05091153782444623,-0.09946720030637723,0.09944805599963069,0.05091153782444623
21:14:31.353957,READY,1.2491595215271274,1.1877939437290534,0.046434795370391274,0.04867316659741876,0.21687917329704537,0.19339294983756244,0.05091153782444623
21:14:31.605778,READY,1.3409261780045751,1.3102997311494708,0.042565221177903886,0.04561919388766132,0.39234594654940547,0.3525553472070369,0.05091153782444623
21:14:31.856871,READY,0.5596676491809669,0.7097940655746676,0.1186671108804234,0.08214315238404235,-0.08087831233938814,0.13521371931291787,0.08214315238404235
21:14:32.108131,READY,0.16756209589874665,0.27600848983393084,0.13801513762227677,0.11007914500315956,-0.9522299759220243,0.788826724600203,0.11007914500315956
21:14:32.359487,READY,2.1982443176858797,1.81379715211549,-0.07610102239368252,0.01698906130473852,0.7211613975396188,0.7346944629517357,0.11007914500315956
