time_stamp, accel_x, accel_y, accel_z, linear_x, linear_y, linear_z, gravity_x, gravity_y, gravity_z, quat_w, quat_x, quat_y, quat_z, gyro_x, gyro_y, gyro_z, altitude, temperature, pressure, gps_nmea
129,1.58,27.93,100822.66,-0.04,0.04,-0.01,-5.14,-2.07,8.08,0.10,0.28,-0.63,0.72,-0.31,-0.06,-0.50,1.58,27.93,100822.66,,235943.100,V,,,,,0.00
117,1.58,27.93,100822.93,-0.02,0.01,0.06,-5.14,-2.07,8.08,0.10,0.28,-0.63,0.72,0.44,0.69,0.25,1.58,27.93,100822.93,,235943.100,V,,,,,0.00
103,1.58,27.93,100822.89,-0.03,0.02,0.00,-5.14,-2.06,8.09,0.10,0.28,-0.63,0.72,-0.44,-0.31,-0.19,1.58,27.93,100822.89,,235943.100,V,,,,,0.00
88,1.58,27.92,100822.95,-0.06,0.11,-0.08,-5.13,-2.06,8.09,0.10,0.28,-0.63,0.72,0.00,-0.06,-0.25,1.58,27.92,100822.95,,235943.100,V,,,,,0.00
72,1.58,27.92,100822.98,-0.03,0.10,0.02,-5.12,-2.07,8.09,0.10,0.28,-0.63,0.72,0.37,-0.44,-0.19,1.58,27.92,100822.98,,235943.100,V,,,,,0.00
59,1.58,27.92,100822.96,-0.02,0.06,0.13,-5.11,-2.07,8.10,0.10,0.28,-0.63,0.72,0.06,-1.06,-0.06,1.58,27.92,100822.96,,235943.100,V,,,,,0.00
44,1.58,27.92,100822.75,-0.09,-0.02,-0.09,-5.10,-2.07,8.11,0.10,0.28,-0.63,0.72,-0.62,-1.31,-0.31,1.58,27.92,100822.75,,235943.100,V,,,,,0.00
31,1.58,27.92,100822.24,-0.08,0.10,-0.09,-5.09,-2.07,8.11,0.10,0.28,-0.63,0.72,0.31,0.25,-0.37,1.58,27.92,100822.24,,235943.100,V,,,,,0.00
17,1.58,27.92,100822.95,-0.04,0.10,0.06,-5.08,-2.07,8.12,0.09,0.28,-0.63,0.72,0.00,-0.37,0.37,1.58,27.92,100822.95,,235943.100,V,,,,,0.00
2,1.58,27.92,100822.75,-0.08,0.08,0.00,-5.08,-2.07,8.12,0.09,0.28,-0.63,0.72,0.31,0.00,-0.88,1.58,27.92,100822.75,,235943.100,V,,,,,0.00
244,1.58,27.92,100821.88,-0.08,0.15,0.01,-5.06,-2.07,8.13,0.09,0.28,-0.63,0.72,0.13,-1.06,-0.19,1.58,27.92,100821.88,,235943.100,V,,,,,0.00
231,1.58,27.92,100822.79,-0.06,0.06,0.09,-5.05,-2.06,8.14,0.09,0.28,-0.63,0.72,-0.44,-0.31,1.00,1.58,27.92,100822.79,,235943.100,V,,,,,0.00
218,1.58,27.92,100822.93,-0.09,0.09,0.03,-5.06,-2.06,8.14,0.09,0.28,-0.63,0.72,-0.69,-0.88,0.69,1.58,27.92,100822.93,,235943.100,V,,,,,0.00
203,1.58,27.92,100823.33,-0.11,0.05,0.00,-5.06,-2.06,8.13,0.09,0.28,-0.63,0.72,0.50,0.56,0.00,1.58,27.92,100823.33,,235943.100,V,,,,,0.00
189,1.58,27.92,100823.45,-0.07,0.07,0.08,-5.06,-2.05,8.14,0.09,0.28,-0.63,0.72,-0.06,-0.13,0.25,1.58,27.92,100823.45,,235943.100,V,,,,,0.00
176,1.58,27.92,100822.38,0.01,0.06,0.20,-5.05,-2.06,8.14,0.09,0.28,-0.63,0.72,0.31,-0.37,0.06,1.58,27.92,100822.38,,235943.100,V,,,,,0.00
163,1.58,27.92,100822.77,-0.05,0.06,0.00,-5.05,-2.05,8.14,0.09,0.28,-0.63,0.72,0.50,0.44,-0.31,1.58,27.92,100822.77,,235943.100,V,,,,,0.00
148,1.58,27.92,100822.48,-0.04,0.04,-0.03,-5.04,-2.06,8.15,0.09,0.27,-0.63,0.72,0.06,0.56,-0.31,1.58,27.92,100822.48,,235943.100,V,,,,,0.00
132,1.58,27.92,100822.78,-0.09,0.01,-0.01,-5.03,-2.06,8.15,0.09,0.27,-0.63,0.72,-0.56,-1.44,-0.88,1.58,27.92,100822.78,,235943.100,V,,,,,0.00
116,1.58,27.92,100822.03,-0.07,0.02,-0.02,-5.02,-2.06,8.16,0.09,0.27,-0.63,0.72,0.56,0.19,-0.31,1.58,27.92,100822.03,,235943.100,V,,,,,0.00
102,1.58,27.92,100821.27,0.00,-0.05,0.07,-5.01,-2.06,8.17,0.09,0.27,-0.63,0.72,-0.31,0.06,0.37,1.58,27.92,100821.27,,235943.100,V,,,,,0.00
89,1.58,27.91,100822.55,-0.04,0.00,0.06,-5.01,-2.05,8.17,0.09,0.27,-0.63,0.72,0.19,0.00,-0.69,1.58,27.91,100822.55,,235943.100,V,,,,,0.00
75,1.58,27.92,100823.01,-0.07,0.08,-0.01,-5.01,-2.05,8.17,0.09,0.27,-0.63,0.72,0.19,-0.13,0.13,1.58,27.92,100823.01,,235943.100,V,,,,,0.00
64,1.58,27.91,100822.07,-0.12,0.09,-0.03,-5.00,-2.05,8.17,0.09,0.27,-0.63,0.72,-0.13,-0.81,0.56,1.58,27.91,100822.07,,235943.100,V,,,,,0.00
48,1.58,27.91,100821.24,-0.02,0.07,0.20,-4.99,-2.04,8.18,0.09,0.27,-0.63,0.72,0.06,-1.37,-0.13,1.58,27.91,100821.24,,235943.100,V,,,,,0.00
32,1.58,27.91,100821.77,-0.07,0.05,0.06,-4.98,-2.04,8.19,0.09,0.27,-0.63,0.72,-0.13,-0.56,0.31,1.58,27.91,100821.77,,235943.100,V,,,,,0.00
20,1.58,27.91,100822.66,-0.05,0.02,0.00,-4.98,-2.04,8.19,0.09,0.27,-0.63,0.72,0.13,0.37,0.81,1.58,27.91,100822.66,,235943.100,V,,,,,0.00
5,1.58,27.91,100822.46,-0.07,0.06,-0.01,-4.98,-2.03,8.19,0.09,0.27,-0.63,0.72,0.25,0.69,-0.44,1.58,27.91,100822.46,,235943.100,V,,,,,0.00
247,1.58,27.91,100822.89,-0.08,0.04,0.01,-4.97,-2.04,8.20,0.09,0.27,-0.63,0.72,0.06,0.25,-0.31,1.58,27.91,100822.89,,235943.100,V,,,,,0.00
234,1.58,27.91,100822.20,-0.06,0.07,0.06,-4.96,-2.04,8.20,0.09,0.27,-0.63,0.72,0.19,0.13,-0.69,1.58,27.91,100822.20,,235943.100,V,,,,,0.00
221,1.58,27.91,100822.73,-0.07,0.04,0.09,-4.96,-2.04,8.20,0.09,0.27,-0.63,0.72,0.00,0.19,-0.62,1.58,27.91,100822.73,,235943.100,V,,,,,0.00
207,1.58,27.91,100821.51,-0.05,0.07,0.11,-4.95,-2.04,8.21,0.09,0.27,-0.63,0.72,0.75,-0.94,0.44,1.58,27.91,100821.51,,235943.100,V,,,,,0.00
192,1.58,27.91,100820.95,-0.11,0.04,-0.09,-4.96,-2.04,8.20,0.09,0.27,-0.63,0.72,0.13,0.25,-0.50,1.58,27.91,100820.95,,235943.100,V,,,,,0.00
178,1.58,27.91,100820.66,-0.12,0.06,0.00,-4.93,-2.04,8.22,0.09,0.27,-0.63,0.72,0.81,-0.06,-0.06,1.58,27.91,100820.66,,235943.100,V,,,,,0.00
166,1.58,27.91,100820.82,-0.47,0.00,-0.70,-4.73,-1.62,8.43,0.10,0.25,-0.63,0.73,19.31,-41.31,3.00,1.58,27.91,100820.82,,235943.100,V,,,,,0.00
152,1.58,27.91,100821.23,0.42,0.13,0.45,-4.10,-0.51,8.89,0.12,0.18,-0.63,0.74,26.56,4.12,10.56,1.58,27.91,100821.23,,235943.100,V,,,,,0.00
136,1.58,27.91,100822.05,-0.16,0.33,0.04,-3.84,-0.15,9.01,0.12,0.16,-0.63,0.75,-3.19,-35.56,-13.13,1.58,27.91,100822.05,,235943.100,V,,,,,0.00
121,1.58,27.90,100821.23,-1.15,0.31,-0.13,-4.29,0.38,8.80,0.17,0.15,-0.66,0.72,18.50,12.81,-15.56,1.58,27.90,100821.23,,235943.100,V,,,,,0.00
105,1.58,27.90,100821.85,-0.19,1.12,-0.85,-1.32,2.44,9.40,0.14,-0.04,-0.69,0.71,43.25,-133.56,61.81,1.58,27.90,100821.85,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

92,1.58,27.90,100820.06,0.01,-2.13,0.23,2.50,2.11,9.24,0.01,-0.17,-0.57,0.81,131.00,-25.94,96.63,1.58,27.90,100820.06,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

79,1.58,27.90,100820.20,-2.33,-1.44,-0.16,3.28,2.19,8.97,0.02,-0.21,-0.46,0.86,76.06,-62.88,-26.37,1.58,27.90,100820.20,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

65,1.58,27.89,100821.18,-1.03,-0.64,-0.61,3.89,2.64,8.60,0.04,-0.25,-0.42,0.87,-13.75,-13.69,22.13,1.58,27.89,100821.18,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

49,1.58,27.88,100821.13,-0.14,0.08,0.08,4.15,-0.01,8.88,-0.08,-0.20,-0.35,0.91,-45.06,49.50,61.69,1.58,27.88,100821.13,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

34,1.58,27.88,100821.31,-1.48,-0.71,0.87,4.76,0.27,8.56,-0.05,-0.25,-0.26,0.93,100.50,-128.56,37.50,1.58,27.88,100821.31,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

18,1.58,27.88,100820.95,-1.51,-1.22,0.70,6.20,1.35,7.46,0.04,-0.34,-0.10,0.93,61.00,46.56,-17.19,1.58,27.88,100820.95,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

5,1.58,27.89,100821.05,-0.03,-0.61,1.08,7.22,1.25,6.50,0.05,-0.41,-0.05,0.91,-60.81,-54.69,-60.31,1.58,27.89,100821.05,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

248,1.58,27.89,100821.89,0.37,-0.15,-0.52,4.61,4.63,7.30,0.20,-0.28,-0.14,0.93,-156.37,26.00,49.00,1.58,27.89,100821.89,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

234,1.58,27.89,100823.01,1.98,2.43,-0.28,1.65,3.40,9.04,0.17,-0.09,-0.05,0.98,-48.87,1.37,52.00,1.58,27.89,100823.01,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

219,1.58,27.89,100822.28,-1.59,0.87,2.60,1.15,2.98,9.26,0.15,-0.06,-0.00,0.99,-97.81,83.62,44.00,1.58,27.89,100822.28,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

203,1.58,27.89,100821.07,0.84,0.20,0.43,0.34,2.16,9.55,0.11,-0.01,0.03,0.99,-3.25,0.62,1.50,1.58,27.89,100821.07,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

187,1.58,27.89,100822.17,0.00,0.02,-0.23,0.16,2.00,9.59,0.10,-0.01,0.03,0.99,-20.50,11.50,-1.69,1.58,27.89,100822.17,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

173,1.58,27.89,100822.95,-0.16,0.11,-0.09,0.02,1.90,9.61,0.10,0.00,0.03,0.99,-0.06,0.00,0.13,1.58,27.89,100822.95,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

160,1.58,27.90,100822.52,-0.15,0.08,-0.10,0.00,1.92,9.61,0.10,0.00,0.03,0.99,-0.25,-0.13,0.00,1.58,27.90,100822.52,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

146,1.58,27.90,100822.90,-0.12,0.06,-0.04,-0.01,1.92,9.61,0.10,0.00,0.03,0.99,-0.19,-0.19,0.06,1.58,27.90,100822.90,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

131,1.58,27.90,100823.06,-0.11,0.05,-0.07,-0.02,1.93,9.61,0.10,0.00,0.02,0.99,-0.13,0.00,-0.06,1.58,27.90,100823.06,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

116,1.58,27.90,100822.76,-0.07,0.04,-0.05,-0.03,1.93,9.61,0.10,0.00,0.02,0.99,-0.06,-0.06,0.00,1.58,27.90,100822.76,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

103,1.58,27.90,100822.65,-0.09,0.06,-0.05,-0.04,1.93,9.61,0.10,0.00,0.02,0.99,-0.25,-0.50,0.00,1.58,27.90,100822.65,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

91,1.58,27.90,100823.58,-0.09,0.08,-0.08,-0.04,1.93,9.61,0.10,0.00,0.02,0.99,0.25,0.25,0.13,1.58,27.90,100823.58,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

76,1.58,27.90,100824.19,-1.10,-0.26,0.05,-0.07,1.81,9.63,0.09,0.01,0.03,1.00,-8.13,29.87,64.00,1.58,27.90,100824.19,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

61,1.58,27.90,100823.73,-0.33,-0.53,0.79,-0.74,0.72,9.75,0.04,0.04,0.05,1.00,-169.62,85.50,-121.56,1.58,27.90,100823.73,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

47,1.58,27.90,100824.34,-0.07,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.01,1.00,-0.13,-0.06,0.44,1.58,27.90,100824.34,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

35,1.58,27.90,100824.60,-0.09,0.12,-0.10,-0.90,0.43,9.75,0.02,0.05,-0.01,1.00,0.00,0.00,0.25,1.58,27.90,100824.60,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

20,1.58,27.90,100824.38,-0.07,0.13,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.02,1.00,0.00,0.00,-0.06,1.58,27.90,100824.38,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

6,1.58,27.90,100823.98,-0.08,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.02,1.00,-0.06,0.00,0.00,1.58,27.90,100823.98,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

248,1.58,27.90,100824.28,-0.10,0.12,0.03,-0.90,0.43,9.75,0.02,0.05,-0.02,1.00,-0.06,0.06,0.06,1.58,27.90,100824.28,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

236,1.58,27.90,100824.66,-0.07,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.02,1.00,0.00,0.06,0.00,1.58,27.90,100824.66,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

222,1.58,27.90,100825.27,-0.09,0.10,0.12,-0.90,0.43,9.75,0.02,0.05,-0.02,1.00,0.00,0.00,-0.13,1.58,27.90,100825.27,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

207,1.58,27.90,100825.16,-0.10,0.12,-0.13,-0.90,0.43,9.75,0.02,0.05,-0.02,1.00,-0.13,0.25,0.19,1.58,27.90,100825.16,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

192,1.58,27.90,100825.34,-0.06,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.02,1.00,0.00,0.13,0.00,1.58,27.90,100825.34,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

176,1.58,27.90,100825.52,-0.09,0.10,-0.07,-0.90,0.43,9.75,0.02,0.05,-0.02,1.00,0.06,0.00,0.13,1.58,27.90,100825.52,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

163,1.58,27.90,100824.75,-0.06,0.13,0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.00,-0.06,1.58,27.90,100824.75,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

150,1.58,27.91,100824.54,-0.08,0.12,-0.08,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.13,1.58,27.91,100824.54,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

135,1.58,27.91,100824.69,-0.10,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.06,0.06,1.58,27.91,100824.69,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

121,1.58,27.91,100824.71,-0.08,0.12,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.19,-0.06,1.58,27.91,100824.71,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

107,1.58,27.91,100824.25,-0.07,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.13,0.00,1.58,27.91,100824.25,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

93,1.58,27.91,100824.41,-0.09,0.11,-0.10,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,0.00,-0.06,1.58,27.91,100824.41,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

80,1.58,27.91,100824.44,-0.07,0.12,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.13,0.06,1.58,27.91,100824.44,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

65,1.58,27.91,100825.14,-0.07,0.12,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.13,0.00,1.58,27.91,100825.14,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

50,1.58,27.91,100824.33,-0.09,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.06,-0.19,1.58,27.91,100824.33,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

36,1.58,27.91,100823.88,-0.07,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,-0.06,1.58,27.91,100823.88,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

23,1.58,27.91,100825.05,-0.09,0.13,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.13,-0.06,1.58,27.91,100825.05,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

10,1.58,27.90,100825.16,-0.07,0.11,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.06,0.13,1.58,27.90,100825.16,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

251,1.58,27.89,100825.02,-0.06,0.12,-0.07,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.06,0.00,1.58,27.89,100825.02,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

237,1.58,27.89,100824.79,-0.07,0.12,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,0.00,-0.06,1.58,27.89,100824.79,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

224,1.58,27.88,100824.41,-0.06,0.12,-0.08,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.00,0.00,1.58,27.88,100824.41,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

211,1.58,27.88,100823.77,-0.09,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.06,1.58,27.88,100823.77,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

196,1.58,27.88,100823.19,-0.09,0.11,0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.13,0.06,1.58,27.88,100823.19,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

184,1.58,27.88,100823.80,-0.06,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,0.06,0.00,1.58,27.88,100823.80,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

171,1.58,27.87,100823.83,-0.09,0.11,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.13,0.06,1.58,27.87,100823.83,,AXN_5.1.7_3333_19020118,0027,PA1010D,1.0*76

157,1.58,27.87,100823.76,-0.08,0.12,-0.10,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,0.06,0.00,1.58,27.87,100823.76,,235944.100,V,,,,,0.00
142,1.58,27.87,100824.25,-0.09,0.13,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.13,-0.06,1.58,27.87,100824.25,,235944.100,V,,,,,0.00
128,1.58,27.87,100823.13,-0.08,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.00,-0.06,1.58,27.87,100823.13,,235944.100,V,,,,,0.00
116,1.58,27.87,100823.69,-0.09,0.12,-0.08,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,-0.06,1.58,27.87,100823.69,,235944.100,V,,,,,0.00
102,1.58,27.87,100824.38,-0.09,0.11,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.13,0.06,1.58,27.87,100824.38,,235944.100,V,,,,,0.00
87,1.58,27.87,100824.87,-0.09,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.13,1.58,27.87,100824.87,,235944.100,V,,,,,0.00
71,1.58,27.86,100825.13,-0.07,0.12,0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.13,-0.06,1.58,27.86,100825.13,,235944.100,V,,,,,0.00
57,1.58,27.86,100825.30,-0.07,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.13,0.00,1.58,27.86,100825.30,,235944.100,V,,,,,0.00
45,1.58,27.86,100825.04,-0.08,0.12,-0.07,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.00,-0.06,1.58,27.86,100825.04,,235944.100,V,,,,,0.00
31,1.58,27.85,100825.01,-0.06,0.11,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.19,0.13,1.58,27.85,100825.01,,235944.100,V,,,,,0.00
16,1.58,27.85,100825.70,-0.09,0.13,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.06,0.13,1.58,27.85,100825.70,,235944.100,V,,,,,0.00
2,1.58,27.85,100825.56,-0.08,0.12,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.25,0.00,1.58,27.85,100825.56,,235944.100,V,,,,,0.00
242,1.58,27.85,100825.28,-0.05,0.10,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,0.13,0.06,1.58,27.85,100825.28,,235944.100,V,,,,,0.00
230,1.58,27.85,100825.20,-0.08,0.12,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.06,0.00,1.58,27.85,100825.20,,235944.100,V,,,,,0.00
216,1.58,27.85,100824.28,-0.09,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.06,-0.06,1.58,27.85,100824.28,,235944.100,V,,,,,0.00
201,1.58,27.85,100823.74,-0.09,0.11,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,-0.13,0.13,1.58,27.85,100823.74,,235944.100,V,,,,,0.00
187,1.58,27.85,100824.41,-0.08,0.14,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.13,0.00,1.58,27.85,100824.41,,235944.100,V,,,,,0.00
175,1.58,27.85,100824.02,-0.06,0.12,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.00,1.58,27.85,100824.02,,235944.100,V,,,,,0.00
161,1.58,27.85,100823.64,-0.10,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.13,-0.06,1.58,27.85,100823.64,,235944.100,V,,,,,0.00
146,1.58,27.85,100823.97,-0.08,0.12,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,-0.13,0.06,1.58,27.85,100823.97,,235944.100,V,,,,,0.00
131,1.58,27.86,100823.98,-0.09,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,-0.25,0.06,1.58,27.86,100823.98,,235944.100,V,,,,,0.00
119,1.58,27.86,100823.84,-0.08,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.06,-0.06,1.58,27.86,100823.84,,235944.100,V,,,,,0.00
106,1.58,27.86,100823.65,-0.08,0.12,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.19,-0.06,1.58,27.86,100823.65,,235944.100,V,,,,,0.00
91,1.58,27.86,100823.34,-0.06,0.12,-0.05,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.13,0.06,1.58,27.86,100823.34,,235944.100,V,,,,,0.00
76,1.58,27.86,100824.16,-0.07,0.12,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,0.00,0.13,1.58,27.86,100824.16,,235944.100,V,,,,,0.00
60,1.58,27.86,100824.02,-0.05,0.09,0.00,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,-0.06,0.13,-0.06,1.58,27.86,100824.02,,235944.100,V,,,,,0.00
47,1.58,27.87,100822.77,-0.10,0.13,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.06,-0.06,1.58,27.87,100822.77,,235944.100,V,,,,,0.00
34,1.58,27.87,100823.20,-0.09,0.11,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,-0.06,0.00,1.58,27.87,100823.20,,235944.100,V,,,,,0.00
20,1.58,27.87,100822.40,-0.09,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.06,-0.06,1.58,27.87,100822.40,,235944.100,V,,,,,0.00
5,1.58,27.87,100822.78,-0.09,0.12,-0.08,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.06,1.58,27.87,100822.78,,235944.100,V,,,,,0.00
247,1.58,27.87,100824.47,-0.07,0.11,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,0.06,-0.06,1.58,27.87,100824.47,,235944.100,V,,,,,0.00
234,1.58,27.87,100823.48,-0.10,0.13,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.13,0.06,-0.06,1.58,27.87,100823.48,,235944.100,V,,,,,0.00
221,1.58,27.87,100824.79,-0.07,0.11,-0.06,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.13,1.58,27.87,100824.79,,235944.100,V,,,,,0.00
206,1.58,27.87,100824.96,-0.10,0.12,-0.01,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.06,0.13,1.58,27.87,100824.96,,235944.100,V,,,,,0.00
192,1.58,27.87,100824.04,-0.08,0.13,-0.03,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.13,0.19,1.58,27.87,100824.04,,235944.100,V,,,,,0.00
179,1.58,27.87,100824.13,-0.08,0.12,-0.12,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.00,0.06,0.06,1.58,27.87,100824.13,,235944.100,V,,,,,0.00
166,1.58,27.87,100825.09,-0.07,0.11,0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.13,0.00,1.58,27.87,100825.09,,235944.100,V,,,,,0.00
151,1.58,27.87,100824.40,-0.11,0.13,-0.02,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.06,-0.06,-0.06,1.58,27.87,100824.40,,235944.100,V,,,,,0.00
135,1.58,27.87,100824.65,-0.08,0.12,-0.04,-0.90,0.43,9.75,0.02,0.05,-0.03,1.00,0.19,-0.13,0.00,1.58,27.87,100824.65,,235944.100,V,,,,,0.00
