hours, minutes, seconds, microseconds, altitude, temperature, pressure
Intializing Altimeter
18,42,27,62,1243.13,23.96,86934.88
18,42,27,622047,0.00,23.97,86936.15
18,42,28,222006,1242.89,23.97,86936.96
18,42,28,861047,1242.82,23.97,86938.21
18,42,29,489036,1242.82,23.98,86938.20
18,42,30,106048,1242.80,23.98,86938.44
18,42,30,724047,1242.70,23.99,86939.51
18,42,31,345047,0.00,23.99,86940.99
18,42,31,955009,1242.37,24.00,86942.73
18,42,32,598087,0.00,24.00,86943.31
18,42,33,240083,1242.36,24.00,86941.98
18,42,33,790084,1242.33,24.00,0.00
18,42,34,356091,1242.33,24.00,86944.56
18,42,34,907093,1242.06,24.01,86945.10
18,42,35,468094,1242.12,24.01,86945.22
18,42,36,16092,1241.94,24.02,86946.88
18,42,36,566092,1241.86,24.03,86948.02
18,42,37,120096,1241.80,24.03,86947.98
18,42,37,670093,1241.75,24.03,86949.14
18,42,38,221096,1241.71,24.04,86949.79
18,42,38,771092,1241.53,24.04,86950.84
18,42,39,340090,1241.59,24.04,86951.06
18,42,39,891086,1241.50,24.05,0.00
18,42,40,491086,1241.51,24.05,86952.30
18,42,41,111089,1241.33,24.05,86953.66
18,42,41,662067,1241.23,24.06,86954.23
18,42,42,213092,1241.06,24.06,86955.89
18,42,42,764092,1241.04,24.06,86957.66
18,42,43,343090,12601.76,0.00,0.00
18,42,43,920092,1240.94,24.07,86957.18
18,42,44,476093,0.00,0.00,0.00
18,42,45,40095,0.00,24.07,86958.63
18,42,45,579092,1240.99,24.07,86957.58
18,42,46,130090,1240.89,24.08,86958.98
18,42,46,680091,1240.69,24.08,86960.66
18,42,47,227094,1240.55,0.00,0.00
18,42,47,805092,1240.50,24.09,86962.12
18,42,48,355094,1240.44,24.09,86963.64
18,42,48,910093,1240.30,24.10,86965.27
18,42,49,460094,1240.18,24.10,86965.63
18,42,50,10096,1240.19,24.11,86964.88
18,42,50,560096,1240.09,24.11,86966.39
18,42,51,110091,1239.94,24.12,86968.20
18,42,51,660092,1240.00,24.12,86968.14
18,42,52,209093,1239.89,24.12,86968.75
18,42,52,814089,1239.98,24.12,86968.31
18,42,53,392090,1239.84,24.13,86969.75
18,42,53,973065,1239.72,24.13,86970.71
18,42,54,562092,1239.64,24.14,86972.19
18,42,55,114095,1239.53,24.14,86972.55
18,42,55,664094,0.00,0.00,0.00
18,42,56,228094,1239.41,0.00,0.00
18,42,56,796094,1239.40,24.14,86974.40
18,42,57,346092,1239.22,24.15,0.00
18,42,57,905094,1239.27,24.15,86975.76
18,42,58,455092,1239.06,24.16,86977.55
18,42,59,4096,1238.99,24.16,86978.44
18,42,59,558093,1238.89,0.00,0.00
18,43,0,135094,1238.95,0.00,0.00
18,43,0,704093,0.00,0.00,0.00
18,43,1,268093,1238.98,24.16,86978.88
18,43,1,818093,0.00,0.00,0.00
18,43,2,382094,1238.88,24.17,86980.09
18,43,2,932094,1238.80,24.18,86980.83
18,43,3,482093,1238.63,24.19,86982.95
18,43,4,33093,0.00,0.00,0.00
18,43,4,597094,1238.40,24.20,86984.88
18,43,5,147093,1238.37,0.00,0.00
18,43,5,724093,1238.42,24.20,86984.58
18,43,6,277094,1238.29,24.20,86986.36
18,43,6,842094,0.00,0.00,0.00
Intializing Altimeter
18,41,0,139087,1308.06,20.74,98464.77
18,41,0,817032,209.84,24.26,98463.22
18,41,1,367053,209.96,24.26,0.00
18,41,1,943094,209.96,24.26,95594.23
18,41,2,493094,646.89,24.27,91833.25
18,41,3,44094,900.81,24.28,89718.84
18,41,3,594091,0.00,0.00,0.00
18,41,4,157093,1046.46,24.28,88530.72
18,41,4,709091,1129.16,24.29,87862.44
18,41,5,263090,1175.96,24.29,87487.88
18,41,5,814093,0.00,0.00,0.00
18,41,6,377756,0.00,0.00,0.00
18,41,6,941093,1202.34,24.29,87277.32
18,41,7,491093,1217.13,24.30,87159.70
18,41,8,41094,1225.36,24.31,87094.41
18,41,8,597094,1230.02,24.31,87058.05
18,41,9,147093,1232.51,24.32,87038.23
18,41,9,697093,0.00,0.00,0.00
18,41,10,260093,1233.99,24.32,87026.11
18,41,10,810092,1234.81,24.32,87019.99
18,41,11,360094,1235.16,24.33,87017.40
18,41,11,910093,1235.37,24.33,87015.24
18,41,12,455093,1235.57,24.34,87014.55
18,41,13,84047,1235.60,24.34,87015.10
18,41,13,738050,1235.57,24.34,87015.13
18,41,14,375047,0.00,24.35,87016.41
18,41,15,56092,1235.49,24.34,87015.92
18,41,15,624094,1235.30,24.35,87017.84
18,41,16,178093,0.00,0.00,87019.49
18,41,16,727090,0.00,0.00,0.00
18,41,17,291093,1235.20,24.35,87019.23
18,41,17,843093,1235.09,24.36,87020.18
18,41,18,395093,1234.93,24.37,87020.90
18,41,18,945093,1234.94,24.37,87021.70
18,41,19,495093,1234.83,24.38,87022.58
18,41,20,45094,1234.81,24.38,87022.77
18,41,20,595095,1234.75,24.38,87023.57
18,41,21,145093,1234.65,24.39,87024.68
18,41,21,695094,1234.49,24.39,87025.70
18,41,22,245094,0.00,0.00,0.00
18,41,22,808094,1234.41,24.39,87026.95
18,41,23,371063,1234.32,24.40,87027.93
18,41,23,925090,1234.16,24.40,87029.42
18,41,24,481092,1234.12,24.41,87030.41
18,41,25,32090,1234.05,24.41,87030.04
18,41,25,583093,1234.05,24.42,87031.38
18,41,26,134092,1233.97,24.42,87031.57
18,41,26,686090,1233.91,24.42,87032.19
18,41,27,237086,0.00,24.43,87034.30
18,41,27,835089,1233.79,24.42,87033.56
18,41,28,415097,1233.75,24.43,87033.58
18,41,28,963093,0.00,0.00,0.00
18,41,29,526091,1233.73,24.43,87034.32
18,41,30,76092,1233.60,24.44,87036.81
18,41,30,626093,1233.43,24.44,87037.18
18,41,31,176096,0.00,24.45,87038.47
18,41,31,719093,1233.38,24.45,87037.78
18,41,32,285091,1233.23,24.45,87040.18
18,41,32,840094,1233.09,24.46,87040.95
18,41,33,390093,1233.06,24.46,87041.62
18,41,33,940093,1233.07,24.46,87041.16
18,41,34,490093,1233.02,24.47,87042.60
18,41,35,40095,1232.87,24.47,87043.09
18,41,35,602055,1232.87,24.48,87043.38
18,41,36,154071,1232.80,24.48,87043.86
18,41,36,705066,0.00,24.48,87044.77
Intializing Altimeter
18,41,0,268612,209.93,24.55,98462.76
18,41,0,951087,209.94,24.55,98463.13
18,41,1,510092,209.96,24.56,98462.41
Intializing Altimeter
18,41,0,136751,209.90,24.59,98462.92
18,41,0,823067,209.91,24.60,98464.30
18,41,1,374065,209.84,24.61,98464.41
18,41,1,928092,209.81,24.61,98464.23
18,41,2,479076,209.77,24.61,98465.02
18,41,3,30093,209.72,24.61,98466.12
18,41,3,580090,0.00,0.00,0.00
18,41,4,143090,0.00,24.62,98466.08
18,41,4,681092,209.76,24.62,98465.15
18,41,5,231089,209.77,24.62,98464.55
18,41,5,783113,209.79,24.63,98464.66
18,41,6,477090,209.80,24.63,98464.83
18,41,7,78090,209.80,24.63,98464.55
18,41,7,710317,209.85,24.64,0.00
Intializing Altimeter
18,41,0,136329,0.00,0.00,0.00
18,41,0,637091,0.00,0.00,0.00
18,41,1,152091,0.00,0.00,0.00
18,41,1,667094,0.00,0.00,0.00
18,41,2,184096,0.00,0.00,0.00
18,41,2,702091,0.00,0.00,0.00
18,41,3,217091,0.00,0.00,0.00
Intializing Altimeter
Intializing Altimeter
18,41,0,270898,209.68,24.87,98466.02
18,41,0,867066,209.63,24.88,98467.13
18,41,1,420073,0.00,0.00,0.00
18,41,1,983081,209.62,24.89,98466.41
18,41,2,534090,209.69,24.89,98466.38
18,41,3,85091,209.69,24.90,98465.91
18,41,3,640093,209.66,24.90,98466.09
18,41,4,197092,209.76,24.90,98466.37
Intializing Altimeter
18,41,0,120788,0.00,0.00,0.00
18,41,0,702092,1308.06,20.74,98465.15
Intializing Altimeter
18,41,0,120244,0.00,20.74,86248.69
18,41,0,776091,1221.86,25.02,87157.05
Intializing Altimeter
18,41,0,128041,0.00,0.00,0.00
18,41,0,709090,1308.06,20.74,98467.51
18,41,1,259090,209.51,0.00,0.00
18,41,1,861087,0.00,0.00,0.00
18,41,2,424088,0.00,0.00,0.00
18,41,2,987088,0.00,0.00,0.00
18,41,3,550093,209.55,24.99,98467.30
18,41,4,102093,0.00,0.00,0.00
18,41,4,666090,209.58,25.00,98466.43
18,41,5,227093,209.58,25.01,98467.08
18,41,5,779045,209.56,25.01,98466.95
Intializing Altimeter
18,41,0,122451,0.00,0.00,0.00
18,41,0,701094,1308.06,20.74,98469.00
18,41,1,250091,209.46,25.04,0.00
Intializing Altimeter
Intializing Altimeter
Intializing Altimeter
Intializing Altimeter
18,41,0,135461,0.00,20.74,98467.91
18,41,0,774863,209.55,25.20,98467.37
18,41,1,328090,209.55,25.21,98467.10
18,41,1,878070,209.59,25.21,98468.13
18,41,2,476092,209.51,25.22,98467.75
18,41,3,26092,209.61,25.22,98466.54
18,41,3,576093,209.65,25.22,98466.35
18,41,4,126094,209.63,25.22,98467.67
18,41,4,676092,209.64,25.23,98466.17
18,41,5,226092,209.63,25.23,98467.03
18,41,5,780093,209.63,25.23,98466.48
18,41,6,330092,209.66,25.23,98466.20
18,41,6,880092,209.54,25.23,98467.02
18,41,7,430092,209.63,25.24,98467.09
18,41,7,980093,209.58,25.24,98466.85
18,41,8,530095,209.59,25.24,0.00
18,41,9,87093,209.60,25.24,98468.09
Intializing Altimeter
18,41,0,280174,209.43,25.26,98468.89
18,41,0,878074,209.39,25.27,98469.87
Intializing Altimeter
18,41,0,271975,209.55,0.00,0.00
Intializing Altimeter
18,41,0,135680,0.00,20.74,98465.95
18,41,0,778089,209.59,25.35,98467.46
Intializing Altimeter
18,41,0,135447,209.50,25.38,98467.03
Intializing Altimeter
Intializing Altimeter
18,41,0,134003,209.72,25.50,98465.69
Intializing Altimeter
Intializing Altimeter
18,41,0,266936,209.76,25.59,98464.84
Intializing Altimeter
18,41,0,267595,210.14,25.59,98461.03
Intializing Altimeter
Intializing Altimeter
18,41,0,268627,0.00,0.00,0.00
Intializing Altimeter
18,41,0,267335,210.21,25.65,98459.60
Intializing Altimeter
Intializing Altimeter
18,41,0,271454,211.30,25.68,98446.70
Intializing Altimeter
Intializing Altimeter
Intializing Altimeter
Intializing Altimeter
18,41,0,290832,0.00,20.74,98448.06
Intializing Altimeter
18,41,0,134223,0.00,0.00,0.00
Intializing Altimeter
Intializing Altimeter
18,41,0,134885,0.00,0.00,0.00
Intializing Altimeter
Intializing Altimeter
18,41,0,147837,1308.06,26.07,0.00
Intializing Altimeter
18,41,0,268503,213.87,26.10,98416.30
Intializing Altimeter
Intializing Altimeter
18,41,0,133202,0.00,0.00,0.00
Intializing Altimeter
Intializing Altimeter
18,41,0,136144,214.46,26.20,98410.19
Intializing Altimeter
18,41,0,268435,215.03,26.20,98402.95
Intializing Altimeter
18,41,0,274495,214.74,26.22,98406.05
Intializing Altimeter
18,41,0,274814,215.20,26.23,98401.48
Intializing Altimeter
Intializing Altimeter
18,41,0,136589,215.45,26.25,98398.36
Intializing Altimeter
18,41,0,134630,215.29,0.00,0.00
Intializing Altimeter
18,41,0,273853,215.80,26.29,98393.37
Intializing Altimeter
18,41,0,133531,216.33,26.31,98388.02
Intializing Altimeter
18,41,0,271867,217.24,26.33,98376.60
Intializing Altimeter
18,41,0,269314,216.80,26.35,98381.97
Intializing Altimeter
18,41,0,270595,216.99,26.37,98379.95
Intializing Altimeter
18,41,0,136111,217.59,26.38,98374.27
Intializing Altimeter
18,41,0,134417,217.37,26.39,98375.88
Intializing Altimeter
18,41,0,274666,217.63,26.40,98373.05
Intializing Altimeter
18,41,0,270585,217.63,26.40,98373.41
Intializing Altimeter
18,41,0,135499,218.05,26.41,98367.88
Intializing Altimeter
18,41,0,148408,0.00,0.00,0.00
18,41,0,649094,0.00,0.00,0.00
18,41,1,165093,0.00,0.00,0.00
18,41,1,680093,0.00,0.00,0.00
Intializing Altimeter
18,41,0,133332,218.27,26.43,98365.62
18,41,0,815052,218.27,26.44,98365.48
