hours, minutes, seconds, microseconds, accel_x, accel_y, accel_z, linear_x, linear_y, linear_z, gravity_x, gravity_y, gravity_z, quat_w, quat_x, quat_y, quat_z, gyro_x, gyro_y, gyro_z
Initializing IMU
19,35,45,181092,9.26,-1.31,-3.08,0.00,-0.19,-0.09,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.13,-0.25,-0.06
19,35,45,709090,9.19,-1.34,-3.00,0.02,0.09,0.10,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.19,-0.25
19,35,46,234033,9.39,-0.97,-2.95,0.12,0.14,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,-0.13,0.00
19,35,46,761090,9.49,-1.01,-3.04,0.22,0.10,-0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.13,0.00
19,35,47,291091,9.36,-1.27,-2.98,0.09,-0.16,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.06,0.00
19,35,47,819092,9.31,-0.97,-3.04,0.04,0.13,-0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.19,0.25,-0.06
19,35,48,348091,9.49,-0.93,-2.95,0.14,-0.07,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,-0.37,0.06
19,35,48,874092,9.31,-1.31,-2.91,0.04,-0.19,0.07,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.13,0.00
19,35,49,403090,9.24,-1.21,-3.02,-0.02,-0.09,-0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.37,0.00
19,35,49,929092,9.21,-1.17,-2.95,-0.05,-0.05,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.19,0.00
19,35,50,456092,9.38,-1.08,-3.08,0.11,0.02,-0.09,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,-0.13,0.00
19,35,50,982100,9.25,-1.20,-3.01,-0.01,-0.09,-0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.13,0.06
19,35,51,515094,9.35,-0.99,-2.97,0.08,0.12,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.25,-0.13
19,35,52,41092,9.32,-1.20,-3.00,0.05,-0.09,-0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.13,-0.13,0.13
19,35,52,566092,9.20,-1.23,-2.90,-0.06,-0.11,0.08,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.13,-0.06
19,35,53,93092,9.46,-1.07,-3.07,0.20,0.16,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.19,0.06
19,35,53,624090,9.39,-1.04,-2.95,-0.03,-0.12,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.06,0.00
19,35,54,149091,9.26,-1.20,-2.99,0.00,-0.09,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.06,0.13
19,35,54,676091,9.29,-1.12,-2.98,0.02,-0.01,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.13,0.13
19,35,55,210091,9.27,-1.25,-3.10,0.00,-0.13,-0.10,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.06,0.06
19,35,55,734032,9.28,-1.26,-3.03,0.01,-0.14,-0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.13,0.06
19,35,56,270090,9.08,-1.13,-2.95,-0.18,-0.01,0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.37,-0.13
19,35,56,797087,9.32,-0.92,-3.01,0.05,0.19,-0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.19,-0.06
19,35,57,325091,9.20,-1.32,-3.02,0.13,0.28,0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.00,0.00
19,35,57,850092,9.25,-1.28,-2.96,-0.01,-0.17,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.25,0.06,0.00
19,35,58,377091,9.16,-1.29,-2.88,-0.10,-0.18,0.11,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.06,-0.19
19,35,58,904092,9.17,-1.34,-2.98,-0.09,-0.22,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.13,-0.06
19,35,59,432091,9.18,-1.11,-2.87,0.14,0.14,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.31,-0.13
19,35,59,957092,9.52,-0.88,-2.98,0.24,0.22,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.13,0.06
19,36,0,484091,9.55,-0.91,-3.08,0.20,0.04,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.31,0.13
19,36,1,13095,9.24,-1.27,-2.93,-0.02,-0.15,0.05,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.25,0.00
19,36,1,541093,9.25,-1.09,-3.13,-0.01,0.02,-0.13,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.13,-0.06
19,36,2,84093,9.31,-1.32,-2.94,-0.04,0.03,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.19,0.00
19,36,2,632039,9.42,-0.87,-3.00,0.22,0.18,0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.13,-0.25,0.13
19,36,3,159066,9.37,-1.26,-3.00,0.10,-0.14,-0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.25,0.00
19,36,3,687079,9.12,-1.11,-2.92,-0.14,0.00,0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.25,0.00
19,36,4,218070,9.41,-0.86,-3.09,0.14,0.25,-0.09,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.00,0.00
19,36,4,762656,9.36,-1.31,-2.93,0.09,-0.20,0.05,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.06,0.06
19,36,5,288823,9.28,-1.06,-3.03,0.01,0.05,-0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.06,-0.06
19,36,5,821065,9.40,-0.86,-3.07,0.17,0.16,-0.11,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.13,0.06
19,36,6,347090,9.35,-0.92,-3.12,0.08,0.19,-0.12,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.13,0.00
19,36,6,874091,9.32,-1.08,-3.02,0.03,-0.19,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.06,0.06
19,36,7,400092,9.23,-1.31,-2.99,-0.03,-0.20,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.06,0.06
19,36,7,925092,9.24,-1.12,-2.90,-0.02,-0.01,0.09,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.31,-0.19
19,36,8,453092,9.38,-1.13,-3.06,0.11,-0.01,-0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.06,0.06
19,36,9,27091,9.31,-1.08,-2.97,0.04,0.03,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.00,0.00
19,36,9,557092,9.32,-1.15,-2.99,0.05,-0.03,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.19,-0.06
19,36,10,82092,9.23,-1.18,-3.01,-0.03,-0.06,-0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.13,0.06
19,36,10,609091,9.40,-0.98,-2.98,0.13,0.13,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.13,-0.06
19,36,11,134091,9.31,-1.22,-3.00,0.03,-0.10,-0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.13,0.13
19,36,11,662083,9.29,-1.10,-2.91,0.02,0.00,0.07,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.19,0.06,-0.06
19,36,12,188091,9.38,-0.97,-2.98,0.11,0.14,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,-0.13,0.00
19,36,12,715092,9.32,-1.19,-2.98,0.05,-0.07,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.19,0.06
19,36,13,243089,9.21,-1.24,-2.91,-0.05,-0.12,0.07,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.06,0.00
19,36,13,769089,9.30,-1.00,-2.93,0.02,0.10,0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.25,0.25,-0.06
19,36,14,293011,9.10,-1.17,-2.97,-0.16,-0.06,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.06,-0.06
19,36,14,826042,9.49,-0.96,-2.97,0.22,0.14,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.25,0.06
19,36,15,371920,9.53,-0.89,-3.06,0.25,0.21,-0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.06,0.00
19,36,15,902091,9.38,-0.96,-3.02,0.11,-0.04,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.06,0.06
19,36,16,428091,9.38,-1.16,-2.97,0.11,-0.04,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.06,0.13
19,36,16,957088,9.15,-1.14,-2.86,-0.11,-0.02,0.13,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.13,0.13,0.00
19,36,17,482088,9.21,-1.29,-2.86,-0.05,-0.18,0.13,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.13,-0.06,0.00
19,36,18,8091,9.19,-1.22,-2.91,-0.07,-0.11,0.08,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.06,0.00
19,36,18,535092,9.41,-0.88,-2.92,0.13,0.23,0.07,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.19,0.06
19,36,19,61093,9.48,-0.88,-3.03,0.21,0.22,-0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.00,0.06
19,36,19,591091,9.24,-1.29,-3.04,-0.02,-0.17,-0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.19,-0.13
19,36,20,118092,9.09,-1.32,-3.02,-0.17,-0.21,-0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.37,0.13
19,36,20,644092,9.34,-0.98,-3.02,0.07,0.12,-0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.13,-0.06
19,36,21,170092,9.56,-0.98,-3.00,0.29,0.13,-0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,-0.19,0.13
19,36,21,695092,9.37,-1.21,-2.98,0.10,-0.09,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.19,0.06
19,36,22,222092,9.17,-1.24,-2.93,-0.02,0.08,-0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.19,0.00
19,36,22,752092,9.33,-1.00,-3.09,0.06,0.10,-0.10,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.19,-0.13,0.06
19,36,23,278092,9.40,-1.01,-3.04,0.13,0.10,-0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.00,0.06
19,36,23,804090,9.38,-1.22,-2.99,0.11,-0.11,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.00,0.00
19,36,24,330089,9.28,-1.27,-3.02,0.01,-0.16,-0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.06,0.06
19,36,24,860038,9.28,-1.21,-3.02,-0.14,-0.13,0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.25,0.00
19,36,25,386091,9.35,-0.99,-2.91,0.08,0.11,0.07,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,-0.19,0.06
19,36,25,914092,9.34,-1.16,-3.03,0.07,-0.05,-0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.06,-0.06
19,36,26,440091,9.25,-1.05,-3.04,-0.01,0.05,-0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.25,0.31,0.06
19,36,26,968091,9.33,-1.16,-2.95,0.06,-0.05,0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.13,0.06,0.00
19,36,27,501093,9.26,-1.11,-2.95,0.00,0.00,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.06,0.06
19,36,28,30094,9.38,-1.01,-3.04,0.07,-0.02,-0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.00,0.06
19,36,28,555094,9.23,-1.17,-2.96,-0.03,-0.06,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.06,-0.06
19,36,29,83091,9.17,-1.19,-2.98,0.05,0.12,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.25,0.06
19,36,29,608092,9.44,-0.95,-3.04,0.17,0.15,-0.05,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.13,0.19
19,36,30,138091,9.18,-1.27,-2.87,-0.08,-0.16,0.11,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.19,0.06
19,36,30,663092,9.22,-1.24,-2.94,-0.04,-0.12,0.05,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.13,0.00
19,36,31,191089,9.25,-1.04,-2.92,-0.01,0.07,0.07,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.00,0.00
19,36,31,716092,9.24,-1.06,-2.95,-0.02,0.04,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.06,-0.06
19,36,32,243090,9.25,-1.32,-2.98,-0.11,-0.13,0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.06,0.06
19,36,32,770091,9.17,-1.23,-2.95,-0.09,-0.12,0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.06,-0.06
19,36,33,298088,9.25,-1.06,-3.01,-0.01,0.04,-0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.00,-0.06
19,36,33,823035,9.24,-1.05,-2.88,-0.02,0.06,0.10,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.06,0.13
19,36,34,352092,9.40,-0.93,-3.04,0.13,0.17,-0.05,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.00,0.06
19,36,34,880086,9.39,-0.90,-3.04,0.05,-0.18,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.06,0.13
19,36,35,414091,9.18,-1.31,-2.90,-0.09,-0.19,0.08,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.00,0.00
19,36,35,939092,9.15,-1.22,-2.84,-0.11,-0.11,0.14,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.06,0.06
19,36,36,464091,9.23,-1.12,-2.93,-0.03,-0.01,0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.06,-0.06
19,36,36,990092,9.47,-0.90,-2.98,0.20,0.21,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.06,0.06
19,36,37,514094,9.30,-1.26,-3.06,0.03,-0.14,-0.07,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.44,-0.13
19,36,38,45094,9.11,-1.17,-2.85,-0.15,-0.06,0.13,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.31,0.00
19,36,38,569093,9.13,-1.14,-2.97,-0.13,-0.02,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.19,0.06
19,36,39,112093,9.48,-0.99,-2.94,-0.14,-0.04,0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.19,0.00
19,36,39,658065,9.33,-0.93,-2.98,0.06,0.17,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.06,0.00
19,36,40,184066,9.51,-0.89,-3.04,0.23,0.22,-0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.25,0.13
19,36,40,715087,9.33,-1.28,-2.96,0.06,-0.16,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.19,0.00
19,36,41,243062,9.21,-1.03,-2.99,-0.05,0.08,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.19,0.50,0.00
19,36,41,769066,9.18,-1.16,-2.87,-0.09,-0.04,0.12,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.00,-0.06
19,36,42,297082,9.42,-0.99,-3.02,0.15,0.11,-0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,-0.13,0.00
19,36,42,823089,9.29,-1.22,-2.97,0.01,-0.11,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.13,-0.06
19,36,43,365091,9.37,-1.05,-3.02,0.10,0.06,-0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.06,-0.19
19,36,43,890824,9.23,-1.11,-2.98,-0.03,0.00,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.13,0.06,0.00
19,36,44,424089,9.46,-0.96,-2.95,0.19,0.15,0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.19,-0.25,0.06
19,36,44,950090,9.34,-1.08,-3.02,0.07,0.03,-0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.00,-0.13
19,36,45,482089,9.33,-1.10,-2.93,0.06,0.01,0.05,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.19,-0.19
19,36,46,15093,9.34,-1.12,-3.01,0.00,-0.10,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.13,0.06,0.00
19,36,46,542093,9.24,-1.13,-2.99,-0.02,-0.01,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.06,0.06
19,36,47,70087,9.29,-1.11,-2.96,0.17,0.15,-0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.13,0.06
19,36,47,596089,9.41,-0.98,-3.05,0.13,0.12,-0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.06,0.06
19,36,48,128089,9.20,-1.28,-2.87,-0.06,-0.16,0.12,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.06,0.13
19,36,48,654091,9.34,-1.26,-2.90,-0.08,0.02,-0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.25,-0.13
19,36,49,181090,9.17,-1.27,-2.90,-0.10,-0.15,0.08,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.37,-0.19
19,36,49,707085,9.28,-1.29,-2.95,-0.05,-0.03,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.25,-0.06
19,36,50,233092,9.23,-1.21,-2.89,-0.03,-0.10,0.09,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,0.06,0.00
19,36,50,764092,9.15,-1.23,-2.85,-0.11,-0.12,0.14,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.19,-0.19
19,36,51,290090,9.19,-1.22,-2.85,-0.07,-0.11,0.14,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.13,-0.06,0.06
19,36,51,816092,9.43,-0.88,-2.97,0.16,0.22,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.19,0.00
19,36,52,340092,9.47,-0.88,-2.96,0.20,0.22,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.25,0.06
19,36,52,867091,9.44,-0.96,-2.95,0.04,-0.09,-0.07,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.19,0.13
19,36,53,395538,9.35,-1.16,-2.98,0.08,-0.05,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.31,-0.06
19,36,53,926091,9.11,-1.19,-2.98,-0.15,-0.08,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.25,0.00
19,36,54,456094,9.46,-0.87,-3.01,0.19,0.23,-0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.00,0.13
19,36,54,982092,9.45,-0.89,-3.06,0.18,0.21,-0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.50,0.19
19,36,55,509094,9.36,-1.27,-2.99,0.09,-0.15,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.13,-0.06
19,36,56,44091,9.28,-1.00,-3.06,0.01,0.11,-0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.06,0.06
19,36,56,573091,9.50,-1.03,-2.97,0.23,0.08,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.25,0.13
19,36,57,101091,9.36,-1.13,-3.02,-0.07,-0.09,0.10,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.13,0.06
19,36,57,627091,9.24,-1.12,-2.80,-0.02,0.00,0.18,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.00,0.06
19,36,58,155092,9.40,-0.93,-2.99,0.13,0.17,-0.17,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.13,0.06
19,36,58,683091,9.47,-0.81,-2.96,0.20,0.30,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.13,-0.13,0.13
19,36,59,210092,9.37,-1.01,-3.01,0.10,0.10,-0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.06,0.00
19,36,59,734092,9.26,-1.20,-2.98,0.00,-0.08,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.06,0.00
19,37,0,262092,9.21,-1.16,-2.98,0.07,0.04,-0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.25,-0.06
19,37,0,787089,9.39,-1.07,-2.96,0.12,0.03,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.00,0.00
19,37,1,318089,9.34,-1.04,-3.00,0.07,0.07,-0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.13,-0.06
19,37,1,842089,9.36,-0.97,-3.02,0.09,0.13,-0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.19,0.06
19,37,2,383092,9.26,-1.11,-2.91,0.00,0.00,0.08,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.19,-0.06
19,37,2,909622,9.31,-1.02,-2.96,0.04,0.09,0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.13,0.00
19,37,3,443092,9.21,-1.16,-2.94,-0.05,-0.05,0.05,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.13,-0.13
19,37,3,971092,9.19,-1.22,-2.89,-0.07,-0.10,0.09,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.19,-0.25,-0.13
19,37,4,498093,9.37,-0.98,-3.00,0.10,0.12,-0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,-0.25,-0.06
19,37,5,26092,9.33,-1.11,-3.00,0.00,-0.08,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,-0.06,-0.13
19,37,5,552093,9.32,-1.27,-2.98,0.05,-0.16,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.00,0.00
19,37,6,79093,9.17,-1.36,-2.93,-0.07,-0.04,0.18,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.19,0.00
19,37,6,610093,9.12,-1.29,-2.90,0.02,0.02,0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.06,-0.19
19,37,7,135092,9.18,-1.37,-3.05,-0.09,-0.25,-0.05,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.19,0.13
19,37,7,659091,9.10,-1.31,-2.94,-0.16,-0.20,0.04,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.13,-0.06
19,37,8,186092,9.31,-1.25,-2.93,-0.10,-0.01,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.13,0.00
19,37,8,711092,9.18,-1.10,-3.00,-0.08,0.01,-0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.25,0.00
19,37,9,240091,9.10,-1.09,-2.93,0.03,0.18,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.13,0.00
19,37,9,771089,9.37,-0.93,-3.02,0.16,0.00,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.31,0.19
19,37,10,296092,9.36,-1.23,-2.98,0.09,-0.12,0.00,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.13,-0.06,0.13
19,37,10,820091,9.23,-1.18,-2.87,-0.03,-0.07,0.11,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,0.00,0.00
19,37,11,347090,9.38,-0.93,-3.05,0.11,0.18,-0.05,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,0.06,0.00
19,37,11,875088,9.47,-0.89,-3.06,0.20,0.21,-0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.19,-0.06,0.00
19,37,12,401089,9.24,-1.31,-3.01,-0.02,-0.19,-0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.06,0.00
19,37,12,927086,9.22,-1.32,-3.06,-0.04,-0.20,-0.06,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,0.06,0.00
19,37,13,458092,9.44,-0.98,-2.98,0.17,0.13,0.01,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,-0.06,-0.19,-0.06
19,37,13,984092,9.50,-0.88,-3.02,0.13,0.07,-0.03,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.06,-0.37,0.00
19,37,14,511094,9.37,-1.11,-2.97,0.10,0.00,0.02,9.27,-1.11,-2.99,0.81,-0.03,0.59,-0.05,0.00,-0.13,0.06
