hours, minutes, seconds, microseconds, status, latitude, North/South, longitude, East/West
Initializing GPS
18,44,43,502096,A,2755.9424,N,08042.6123,W
18,44,44,17093,A,2755.9424,N,08042.6123,W
18,44,44,536091,A,2755.9424,N,08042.6123,W
18,44,45,51091,A,2755.9424,N,08042.6123,W
18,44,45,567092,A,2755.9424,N,08042.6123,W
18,44,46,83093,A,2755.9424,N,08042.6123,W
18,44,46,598093,A,2755.9424,N,08042.6123,W
18,44,47,115080,A,2755.9424,N,08042.6123,W
18,44,47,626004,A,2755.9424,N,08042.6123,W
18,44,48,169092,A,2755.9424,N,08042.6122,W
18,44,48,691092,A,2755.9424,N,08042.6122,W
18,44,49,202004,A,2755.9424,N,08042.6122,W
18,44,49,717089,A,2755.9424,N,08042.6122,W
18,44,50,232091,A,2755.9424,N,08042.6122,W
18,44,50,752093,A,2755.9424,N,08042.6122,W
18,44,51,273090,A,2755.9424,N,08042.6122,W
18,44,51,788093,A,2755.9424,N,08042.6122,W
18,44,52,303091,A,2755.9424,N,08042.6122,W
18,44,52,818091,A,2755.9424,N,08042.6122,W
18,44,53,333092,A,2755.9424,N,08042.6122,W
18,44,53,848092,A,2755.9424,N,08042.6122,W
18,44,54,363092,A,2755.9424,N,08042.6122,W
18,44,54,890092,A,2755.9424,N,08042.6122,W
18,44,55,405092,A,2755.9424,N,08042.6124,W
18,44,55,920092,A,2755.9423,N,08042.6124,W
18,44,56,435091,A,2755.9423,N,08042.6124,W
18,44,56,950092,A,2755.9423,N,08042.6124,W
18,44,57,465090,A,2755.9423,N,08042.6124,W
18,44,57,980091,A,2755.9423,N,08042.6124,W
18,44,58,498090,A,2755.9423,N,08042.6124,W
18,44,59,12626,A,2755.9423,N,08042.6124,W
18,44,59,532094,A,2755.9423,N,08042.6124,W
18,45,0,47095,A,2755.9423,N,08042.6124,W
18,45,0,562096,A,2755.9423,N,08042.6124,W
18,45,1,79095,A,2755.9423,N,08042.6124,W
18,45,1,597092,A,2755.9423,N,08042.6124,W
18,45,2,112093,A,2755.9423,N,08042.6124,W
18,45,2,627092,A,2755.9423,N,08042.6124,W
18,45,3,142093,A,2755.9423,N,08042.6126,W
18,45,3,657095,A,2755.9420,N,08042.6126,W
18,45,4,172092,A,2755.9420,N,08042.6126,W
18,45,4,687092,A,2755.9420,N,08042.6126,W
18,45,5,205092,A,2755.9420,N,08042.6126,W
18,45,5,720090,A,2755.9420,N,08042.6126,W
18,45,6,245094,A,2755.9420,N,08042.6126,W
18,45,6,758007,A,2755.9420,N,08042.6126,W
18,45,7,279092,A,2755.9420,N,08042.6126,W
18,45,7,794093,A,2755.9420,N,08042.6126,W
18,45,8,312093,A,2755.9420,N,08042.6126,W
18,45,8,827093,A,2755.9420,N,08042.6126,W
18,45,9,342093,A,2755.9420,N,08042.6126,W
18,45,9,859093,A,2755.9420,N,08042.6126,W
18,45,10,374093,A,2755.9420,N,08042.6126,W
18,45,10,889096,A,2755.9423,N,08042.6131,W
18,45,11,404092,A,2755.9423,N,08042.6131,W
18,45,11,923090,A,2755.9423,N,08042.6131,W
18,45,12,438092,A,2755.9423,N,08042.6131,W
18,45,12,953089,A,2755.9423,N,08042.6131,W
18,45,13,471089,A,2755.9423,N,08042.6131,W
18,45,13,996094,A,2755.9423,N,08042.6131,W
18,45,14,511014,A,2755.9423,N,08042.6131,W
18,45,15,37092,A,2755.9423,N,08042.6131,W
18,45,15,553092,A,2755.9423,N,08042.6131,W
18,45,16,68094,A,2755.9423,N,08042.6131,W
18,45,16,583093,A,2755.9423,N,08042.6131,W
18,45,17,98092,A,2755.9423,N,08042.6131,W
18,45,17,613092,A,2755.9423,N,08042.6131,W
18,45,18,128092,A,2755.9423,N,08042.6131,W
18,45,18,646093,A,2755.9422,N,08042.6133,W
18,45,19,161090,A,2755.9422,N,08042.6133,W
18,45,19,678093,A,2755.9422,N,08042.6133,W
18,45,20,193090,A,2755.9422,N,08042.6133,W
18,45,20,708090,A,2755.9422,N,08042.6133,W
18,45,21,223090,A,2755.9422,N,08042.6133,W
18,45,21,754103,A,2755.9422,N,08042.6133,W
18,45,22,269017,A,2755.9422,N,08042.6133,W
18,45,22,784093,A,2755.9422,N,08042.6133,W
18,45,23,299090,A,2755.9422,N,08042.6133,W
18,45,23,814090,A,2755.9422,N,08042.6133,W
18,45,24,329092,A,2755.9422,N,08042.6133,W
18,45,24,844092,A,2755.9422,N,08042.6133,W
18,45,25,362092,A,2755.9422,N,08042.6133,W
18,45,25,879092,A,2755.9422,N,08042.6133,W
18,45,26,394093,A,2755.9424,N,08042.6132,W
18,45,26,909092,A,2755.9424,N,08042.6132,W
18,45,27,425091,A,2755.9424,N,08042.6132,W
18,45,27,940091,A,2755.9424,N,08042.6132,W
18,45,28,454665,A,2755.9424,N,08042.6132,W
18,45,28,973092,A,2755.9424,N,08042.6132,W
18,45,29,487699,A,2755.9424,N,08042.6132,W
18,45,30,5093,A,2755.9424,N,08042.6132,W
18,45,30,516003,A,2755.9424,N,08042.6132,W
18,45,31,31094,A,2755.9424,N,08042.6132,W
18,45,31,546093,A,2755.9424,N,08042.6132,W
18,45,32,73094,A,2755.9424,N,08042.6132,W
18,45,32,588092,A,2755.9424,N,08042.6132,W
18,45,33,103094,A,2755.9424,N,08042.6132,W
18,45,33,618092,A,2755.9424,N,08042.6132,W
18,45,34,133091,A,2755.9427,N,08042.6131,W
18,45,34,648093,A,2755.9427,N,08042.6131,W
18,45,35,167093,A,2755.9427,N,08042.6131,W
18,45,35,682092,A,2755.9427,N,08042.6131,W
18,45,36,202089,A,2755.9427,N,08042.6131,W
18,45,36,716089,A,2755.9427,N,08042.6131,W
18,45,37,230855,A,2755.9427,N,08042.6131,W
18,45,37,746094,A,2755.9427,N,08042.6131,W
18,45,38,265093,A,2755.9427,N,08042.6131,W
18,45,38,785093,A,2755.9427,N,08042.6131,W
18,45,39,300091,A,2755.9427,N,08042.6131,W
18,45,39,815092,A,2755.9427,N,08042.6131,W
18,45,40,330093,A,2755.9427,N,08042.6131,W
18,45,40,845092,A,2755.9427,N,08042.6131,W
18,45,41,361092,A,2755.9427,N,08042.6130,W
18,45,41,876092,A,2755.9427,N,08042.6130,W
18,45,42,394091,A,2755.9427,N,08042.6130,W
18,45,42,910090,A,2755.9427,N,08042.6130,W
18,45,43,427092,A,2755.9427,N,08042.6130,W
18,45,43,943092,A,2755.9427,N,08042.6130,W
18,45,44,462089,A,2755.9427,N,08042.6130,W
18,45,44,977034,A,2755.9427,N,08042.6130,W
18,45,45,495092,A,2755.9427,N,08042.6130,W
18,45,46,10094,A,2755.9427,N,08042.6130,W
18,45,46,528094,A,2755.9427,N,08042.6130,W
18,45,47,43096,A,2755.9427,N,08042.6130,W
18,45,47,559095,A,2755.9427,N,08042.6130,W
18,45,48,74093,A,2755.9427,N,08042.6130,W
18,45,48,589096,A,2755.9427,N,08042.6130,W
18,45,49,107093,A,2755.9427,N,08042.6131,W
18,45,49,623089,A,2755.9428,N,08042.6131,W
18,45,50,138090,A,2755.9428,N,08042.6131,W
18,45,50,656090,A,2755.9428,N,08042.6131,W
18,45,51,171089,A,2755.9428,N,08042.6131,W
18,45,51,686089,A,2755.9428,N,08042.6131,W
18,45,52,205094,A,2755.9428,N,08042.6131,W
18,45,52,718455,A,2755.9428,N,08042.6131,W
18,45,53,233093,A,2755.9428,N,08042.6131,W
18,45,53,748092,A,2755.9428,N,08042.6131,W
18,45,54,263092,A,2755.9428,N,08042.6131,W
18,45,54,778092,A,2755.9428,N,08042.6131,W
18,45,55,293090,A,2755.9428,N,08042.6131,W
18,45,55,811090,A,2755.9428,N,08042.6131,W
18,45,56,326093,A,2755.9428,N,08042.6131,W
18,45,56,849093,A,2755.9428,N,08042.6130,W
18,45,57,364090,A,2755.9427,N,08042.6130,W
18,45,57,879092,A,2755.9427,N,08042.6130,W
18,45,58,396092,A,2755.9427,N,08042.6130,W
18,45,58,912089,A,2755.9427,N,08042.6130,W
18,45,59,431582,A,2755.9427,N,08042.6130,W
18,45,59,945453,A,2755.9427,N,08042.6130,W
18,46,0,460094,A,2755.9427,N,08042.6130,W
18,46,0,975090,A,2755.9427,N,08042.6130,W
18,46,1,491090,A,2755.9427,N,08042.6130,W
18,46,2,6092,A,2755.9427,N,08042.6130,W
18,46,2,524093,A,2755.9427,N,08042.6130,W
18,46,3,42090,A,2755.9427,N,08042.6130,W
18,46,3,559092,A,2755.9427,N,08042.6130,W
18,46,4,77090,A,2755.9427,N,08042.6130,W
18,46,4,593092,A,2755.9428,N,08042.6129,W
18,46,5,111093,A,2755.9428,N,08042.6129,W
18,46,5,629090,A,2755.9428,N,08042.6129,W
18,46,6,144092,A,2755.9428,N,08042.6129,W
18,46,6,659093,A,2755.9428,N,08042.6129,W
18,46,7,181076,A,2755.9428,N,08042.6129,W
18,46,7,694003,A,2755.9428,N,08042.6129,W
18,46,8,211092,A,2755.9428,N,08042.6129,W
18,46,8,726093,A,2755.9428,N,08042.6129,W
18,46,9,248091,A,2755.9428,N,08042.6129,W
18,46,9,763092,A,2755.9428,N,08042.6129,W
18,46,10,278091,A,2755.9428,N,08042.6129,W
18,46,10,793092,A,2755.9428,N,08042.6129,W
18,46,11,308091,A,2755.9428,N,08042.6129,W
18,46,11,823093,A,2755.9428,N,08042.6129,W
18,46,12,338090,A,2755.9430,N,08042.6130,W
18,46,12,858092,A,2755.9430,N,08042.6130,W
18,46,13,379096,A,2755.9430,N,08042.6130,W
18,46,13,894090,A,2755.9430,N,08042.6130,W
18,46,14,409089,A,2755.9430,N,08042.6130,W
18,46,14,924034,A,2755.9430,N,08042.6130,W
18,46,15,442093,A,2755.9430,N,08042.6130,W
18,46,15,960092,A,2755.9430,N,08042.6130,W
18,46,16,475093,A,2755.9430,N,08042.6130,W
18,46,16,990091,A,2755.9430,N,08042.6130,W
18,46,17,505094,A,2755.9430,N,08042.6130,W
18,46,18,20091,A,2755.9430,N,08042.6130,W
18,46,18,535092,A,2755.9430,N,08042.6130,W
18,46,19,50092,A,2755.9430,N,08042.6130,W
18,46,19,568092,A,2755.9430,N,08042.6130,W
18,46,20,83093,A,2755.9437,N,08042.6129,W
18,46,20,598092,A,2755.9437,N,08042.6129,W
18,46,21,125089,A,2755.9437,N,08042.6129,W
18,46,21,666089,A,2755.9437,N,08042.6129,W
18,46,22,191091,A,2755.9437,N,08042.6129,W
18,46,22,708838,A,2755.9437,N,08042.6129,W
18,46,23,224092,A,2755.9437,N,08042.6129,W
18,46,23,739093,A,2755.9437,N,08042.6129,W
18,46,24,254092,A,2755.9437,N,08042.6129,W
18,46,24,769092,A,2755.9437,N,08042.6129,W
18,46,25,284092,A,2755.9437,N,08042.6129,W
18,46,25,802091,A,2755.9437,N,08042.6129,W
18,46,26,323092,A,2755.9437,N,08042.6129,W
18,46,26,839094,A,2755.9437,N,08042.6129,W
18,46,27,356092,A,2755.9437,N,08042.6129,W
18,46,27,875092,A,2755.9431,N,08042.6131,W
18,46,28,390092,A,2755.9431,N,08042.6131,W
18,46,28,911090,A,2755.9431,N,08042.6131,W
18,46,29,429089,A,2755.9431,N,08042.6131,W
18,46,29,955094,A,2755.9431,N,08042.6131,W
18,46,30,473630,A,2755.9431,N,08042.6131,W
18,46,30,989092,A,2755.9431,N,08042.6131,W
18,46,31,505094,A,2755.9431,N,08042.6131,W
18,46,32,21094,A,2755.9431,N,08042.6131,W
18,46,32,537095,A,2755.9431,N,08042.6131,W
18,46,33,56092,A,2755.9431,N,08042.6131,W
18,46,33,578093,A,2755.9431,N,08042.6131,W
18,46,34,97092,A,2755.9431,N,08042.6131,W
18,46,34,612093,A,2755.9431,N,08042.6131,W
18,46,35,127091,A,2755.9431,N,08042.6131,W
18,46,35,642092,A,2755.9434,N,08042.6131,W
18,46,36,161091,A,2755.9434,N,08042.6131,W
18,46,36,676092,A,2755.9434,N,08042.6131,W
18,46,37,191091,A,2755.9434,N,08042.6131,W
18,46,37,710091,A,2755.9434,N,08042.6131,W
18,46,38,226941,A,2755.9434,N,08042.6131,W
18,46,38,745093,A,2755.9434,N,08042.6131,W
18,46,39,260092,A,2755.9434,N,08042.6131,W
18,46,39,778092,A,2755.9434,N,08042.6131,W
18,46,40,297090,A,2755.9434,N,08042.6131,W
18,46,40,813093,A,2755.9434,N,08042.6131,W
18,46,41,328092,A,2755.9434,N,08042.6131,W
18,46,41,843093,A,2755.9434,N,08042.6131,W
18,46,42,358090,A,2755.9434,N,08042.6131,W
18,46,42,878096,A,2755.9434,N,08042.6131,W
18,46,43,396090,A,2755.9431,N,08042.6131,W
18,46,43,911091,A,2755.9431,N,08042.6131,W
18,46,44,426090,A,2755.9431,N,08042.6131,W
18,46,44,941089,A,2755.9431,N,08042.6131,W
18,46,45,456090,A,2755.9431,N,08042.6131,W
18,46,45,971093,A,2755.9431,N,08042.6131,W
18,46,46,495092,A,2755.9431,N,08042.6131,W
18,46,47,10094,A,2755.9431,N,08042.6131,W
18,46,47,530093,A,2755.9431,N,08042.6131,W
18,46,48,45092,A,2755.9431,N,08042.6131,W
18,46,48,562090,A,2755.9431,N,08042.6131,W
18,46,49,77093,A,2755.9431,N,08042.6131,W
18,46,49,592090,A,2755.9431,N,08042.6131,W
18,46,50,110091,A,2755.9431,N,08042.6131,W
18,46,50,625091,A,2755.9431,N,08042.6132,W
18,46,51,140092,A,2755.9428,N,08042.6132,W
18,46,51,655084,A,2755.9428,N,08042.6132,W
18,46,52,172085,A,2755.9428,N,08042.6132,W
18,46,52,689090,A,2755.9428,N,08042.6132,W
18,46,53,210091,A,2755.9428,N,08042.6132,W
18,46,53,724003,A,2755.9428,N,08042.6132,W
18,46,54,239092,A,2755.9428,N,08042.6132,W
18,46,54,754093,A,2755.9428,N,08042.6132,W
18,46,55,269091,A,2755.9428,N,08042.6132,W
18,46,55,784092,A,2755.9428,N,08042.6132,W
18,46,56,299092,A,2755.9428,N,08042.6132,W
18,46,56,824091,A,2755.9428,N,08042.6132,W
18,46,57,339092,A,2755.9428,N,08042.6132,W
18,46,57,854091,A,2755.9428,N,08042.6132,W
18,46,58,369092,A,2755.9428,N,08042.6132,W
18,46,58,888090,A,2755.9428,N,08042.6132,W
18,46,59,403092,A,2755.9428,N,08042.6132,W
18,46,59,921092,A,2755.9428,N,08042.6132,W
18,47,0,436089,A,2755.9428,N,08042.6132,W
18,47,0,963095,A,2755.9428,N,08042.6132,W
18,47,1,480948,A,2755.9428,N,08042.6132,W
18,47,1,999092,A,2755.9425,N,08042.6132,W
18,47,2,514094,A,2755.9425,N,08042.6132,W
18,47,3,29093,A,2755.9425,N,08042.6132,W
18,47,3,548093,A,2755.9425,N,08042.6132,W
18,47,4,65093,A,2755.9425,N,08042.6132,W
18,47,4,583094,A,2755.9425,N,08042.6132,W
18,47,5,101093,A,2755.9425,N,08042.6132,W
18,47,5,617092,A,2755.9425,N,08042.6132,W
18,47,6,138092,A,2755.9425,N,08042.6132,W
18,47,6,656091,A,2755.9425,N,08042.6132,W
18,47,7,171091,A,2755.9425,N,08042.6132,W
18,47,7,686091,A,2755.9425,N,08042.6132,W
18,47,8,201089,A,2755.9425,N,08042.6132,W
18,47,8,716086,A,2755.9425,N,08042.6132,W
18,47,9,231092,A,2755.9425,N,08042.6132,W
18,47,9,746092,A,2755.9443,N,08042.6109,W
18,47,10,264092,A,2755.9443,N,08042.6109,W
18,47,10,779092,A,2755.9443,N,08042.6109,W
18,47,11,300092,A,2755.9443,N,08042.6109,W
18,47,11,815092,A,2755.9443,N,08042.6109,W
18,47,12,330092,A,2755.9443,N,08042.6109,W
18,47,12,845091,A,2755.9443,N,08042.6109,W
18,47,13,360091,A,2755.9443,N,08042.6109,W
18,47,13,878091,A,2755.9443,N,08042.6109,W
18,47,14,393092,A,2755.9443,N,08042.6109,W
18,47,14,908089,A,2755.9443,N,08042.6109,W
18,47,15,426089,A,2755.9443,N,08042.6109,W
18,47,15,940865,A,2755.9443,N,08042.6109,W
18,47,16,453007,A,2755.9443,N,08042.6109,W
18,47,16,977091,A,2755.9443,N,08042.6109,W
18,47,17,495092,A,2755.9443,N,08042.6105,W
18,47,18,10093,A,2755.9443,N,08042.6105,W
18,47,18,525095,A,2755.9443,N,08042.6105,W
18,47,19,41092,A,2755.9443,N,08042.6105,W
18,47,19,556094,A,2755.9443,N,08042.6105,W
18,47,20,74092,A,2755.9443,N,08042.6105,W
18,47,20,592095,A,2755.9443,N,08042.6105,W
18,47,21,107093,A,2755.9443,N,08042.6105,W
18,47,21,622091,A,2755.9443,N,08042.6105,W
18,47,22,137090,A,2755.9443,N,08042.6105,W
18,47,22,652089,A,2755.9443,N,08042.6105,W
18,47,23,167089,A,2755.9443,N,08042.6105,W
18,47,23,689093,A,2755.9443,N,08042.6105,W
18,47,24,207829,A,2755.9443,N,08042.6105,W
18,47,24,727092,A,2755.9443,N,08042.6102,W
18,47,25,242092,A,2755.9441,N,08042.6102,W
18,47,25,757093,A,2755.9441,N,08042.6102,W
18,47,26,272093,A,2755.9441,N,08042.6102,W
18,47,26,787093,A,2755.9441,N,08042.6102,W
18,47,27,305092,A,2755.9441,N,08042.6102,W
18,47,27,820090,A,2755.9441,N,08042.6102,W
18,47,28,335090,A,2755.9441,N,08042.6102,W
18,47,28,850090,A,2755.9441,N,08042.6102,W
18,47,29,368090,A,2755.9441,N,08042.6102,W
18,47,29,888093,A,2755.9441,N,08042.6102,W
18,47,30,406092,A,2755.9441,N,08042.6102,W
18,47,30,921092,A,2755.9441,N,08042.6102,W
18,47,31,449102,A,2755.9441,N,08042.6102,W
18,47,31,964017,A,2755.9441,N,08042.6102,W
18,47,32,479093,A,2755.9441,N,08042.6098,W
18,47,32,994090,A,2755.9438,N,08042.6098,W
18,47,33,511091,A,2755.9438,N,08042.6098,W
18,47,34,29090,A,2755.9438,N,08042.6098,W
18,47,34,544092,A,2755.9438,N,08042.6098,W
18,47,35,57091,A,2755.9438,N,08042.6098,W
18,47,35,570449,A,2755.9438,N,08042.6098,W
18,47,36,92093,A,2755.9438,N,08042.6098,W
18,47,36,607092,A,2755.9438,N,08042.6098,W
18,47,37,126091,A,2755.9438,N,08042.6098,W
18,47,37,641090,A,2755.9438,N,08042.6098,W
18,47,38,156092,A,2755.9438,N,08042.6098,W
18,47,38,671089,A,2755.9438,N,08042.6098,W
18,47,39,186089,A,2755.9438,N,08042.6098,W
18,47,39,701036,A,2755.9438,N,08042.6098,W
18,47,40,216092,A,2755.9437,N,08042.6092,W
18,47,40,735093,A,2755.9437,N,08042.6092,W
18,47,41,253093,A,2755.9437,N,08042.6092,W
18,47,41,771095,A,2755.9437,N,08042.6092,W
18,47,42,289091,A,2755.9437,N,08042.6092,W
18,47,42,804092,A,2755.9437,N,08042.6092,W
18,47,43,319093,A,2755.9437,N,08042.6092,W
18,47,43,834091,A,2755.9437,N,08042.6092,W
18,47,44,353092,A,2755.9437,N,08042.6092,W
18,47,44,869093,A,2755.9437,N,08042.6092,W
18,47,45,384092,A,2755.9437,N,08042.6092,W
18,47,45,899091,A,2755.9437,N,08042.6092,W
18,47,46,415089,A,2755.9437,N,08042.6092,W
18,47,46,931089,A,2755.9437,N,08042.6092,W
18,47,47,449829,A,2755.9437,N,08042.6092,W
18,47,47,973092,A,2755.9436,N,08042.6086,W
18,47,48,489096,A,2755.9436,N,08042.6086,W
18,47,49,4094,A,2755.9436,N,08042.6086,W
18,47,49,519095,A,2755.9436,N,08042.6086,W
18,47,50,34094,A,2755.9436,N,08042.6086,W
18,47,50,553094,A,2755.9436,N,08042.6086,W
18,47,51,69093,A,2755.9436,N,08042.6086,W
18,47,51,584094,A,2755.9436,N,08042.6086,W
18,47,52,99094,A,2755.9436,N,08042.6086,W
18,47,52,617092,A,2755.9436,N,08042.6086,W
18,47,53,132089,A,2755.9436,N,08042.6086,W
18,47,53,647092,A,2755.9436,N,08042.6086,W
18,47,54,165092,A,2755.9436,N,08042.6086,W
18,47,54,694092,A,2755.9436,N,08042.6086,W
18,47,55,207455,A,2755.9436,N,08042.6086,W
18,47,55,723092,A,2755.9435,N,08042.6078,W
18,47,56,238093,A,2755.9435,N,08042.6078,W
18,47,56,753092,A,2755.9435,N,08042.6078,W
18,47,57,268093,A,2755.9435,N,08042.6078,W
18,47,57,786093,A,2755.9435,N,08042.6078,W
18,47,58,301094,A,2755.9435,N,08042.6078,W
18,47,58,816092,A,2755.9435,N,08042.6078,W
18,47,59,332093,A,2755.9435,N,08042.6078,W
18,47,59,847090,A,2755.9435,N,08042.6078,W
18,48,0,368089,A,2755.9435,N,08042.6078,W
18,48,0,886092,A,2755.9435,N,08042.6078,W
18,48,1,405089,A,2755.9435,N,08042.6078,W
18,48,1,920089,A,2755.9435,N,08042.6078,W
18,48,2,434623,A,2755.9435,N,08042.6078,W
18,48,2,950092,A,2755.9435,N,08042.6078,W
18,48,3,465093,A,2755.9432,N,08042.6072,W
18,48,3,983090,A,2755.9432,N,08042.6072,W
18,48,4,502094,A,2755.9432,N,08042.6072,W
18,48,5,17093,A,2755.9432,N,08042.6072,W
18,48,5,532093,A,2755.9432,N,08042.6072,W
18,48,6,47090,A,2755.9432,N,08042.6072,W
18,48,6,565093,A,2755.9432,N,08042.6072,W
18,48,7,84092,A,2755.9432,N,08042.6072,W
18,48,7,603093,A,2755.9432,N,08042.6072,W
18,48,8,118091,A,2755.9432,N,08042.6072,W
18,48,8,633092,A,2755.9432,N,08042.6072,W
18,48,9,148091,A,2755.9432,N,08042.6072,W
18,48,9,669684,A,2755.9432,N,08042.6072,W
18,48,10,182455,A,2755.9432,N,08042.6072,W
18,48,10,697090,A,2755.9432,N,08042.6072,W
18,48,11,215090,A,2755.9430,N,08042.6067,W
18,48,11,730090,A,2755.9430,N,08042.6067,W
18,48,12,245090,A,2755.9430,N,08042.6067,W
18,48,12,760092,A,2755.9430,N,08042.6067,W
18,48,13,278092,A,2755.9430,N,08042.6067,W
18,48,13,793093,A,2755.9430,N,08042.6067,W
18,48,14,308092,A,2755.9430,N,08042.6067,W
18,48,14,827092,A,2755.9430,N,08042.6067,W
18,48,15,347092,A,2755.9430,N,08042.6067,W
18,48,15,862085,A,2755.9430,N,08042.6067,W
18,48,16,377185,A,2755.9430,N,08042.6067,W
18,48,16,890626,A,2755.9430,N,08042.6067,W
18,48,17,422446,A,2755.9430,N,08042.6067,W
18,48,17,968090,A,2755.9430,N,08042.6067,W
18,48,18,481004,A,2755.9430,N,08042.6061,W
18,48,18,997093,A,2755.9428,N,08042.6061,W
18,48,19,514093,A,2755.9428,N,08042.6061,W
18,48,20,29094,A,2755.9428,N,08042.6061,W
18,48,20,544094,A,2755.9428,N,08042.6061,W
18,48,21,62093,A,2755.9428,N,08042.6061,W
18,48,21,577094,A,2755.9428,N,08042.6061,W
18,48,22,92093,A,2755.9428,N,08042.6061,W
18,48,22,607092,A,2755.9428,N,08042.6061,W
18,48,23,122093,A,2755.9428,N,08042.6061,W
18,48,23,637091,A,2755.9428,N,08042.6061,W
18,48,24,152091,A,2755.9428,N,08042.6061,W
18,48,24,670089,A,2755.9428,N,08042.6061,W
18,48,25,184091,A,2755.9428,N,08042.6061,W
18,48,25,704092,A,2755.9428,N,08042.6061,W
18,48,26,219092,A,2755.9428,N,08042.6056,W
18,48,26,734093,A,2755.9427,N,08042.6056,W
18,48,27,249093,A,2755.9427,N,08042.6056,W
18,48,27,764092,A,2755.9427,N,08042.6056,W
18,48,28,282092,A,2755.9427,N,08042.6056,W
18,48,28,797091,A,2755.9427,N,08042.6056,W
18,48,29,317091,A,2755.9427,N,08042.6056,W
18,48,29,832092,A,2755.9427,N,08042.6056,W
18,48,30,347092,A,2755.9427,N,08042.6056,W
18,48,30,862092,A,2755.9427,N,08042.6056,W
18,48,31,380092,A,2755.9427,N,08042.6056,W
18,48,31,898092,A,2755.9427,N,08042.6056,W
18,48,32,413089,A,2755.9427,N,08042.6056,W
18,48,32,928089,A,2755.9427,N,08042.6056,W
18,48,33,442546,A,2755.9427,N,08042.6056,W
18,48,33,958093,A,2755.9425,N,08042.6052,W
18,48,34,473093,A,2755.9425,N,08042.6052,W
18,48,34,991093,A,2755.9425,N,08042.6052,W
18,48,35,506094,A,2755.9425,N,08042.6052,W
18,48,36,21094,A,2755.9425,N,08042.6052,W
18,48,36,536096,A,2755.9425,N,08042.6052,W
18,48,37,51093,A,2755.9425,N,08042.6052,W
18,48,37,570089,A,2755.9425,N,08042.6052,W
18,48,38,89091,A,2755.9425,N,08042.6052,W
18,48,38,604093,A,2755.9425,N,08042.6052,W
18,48,39,119092,A,2755.9425,N,08042.6052,W
18,48,39,634090,A,2755.9425,N,08042.6052,W
18,48,40,149092,A,2755.9425,N,08042.6052,W
18,48,40,667091,A,2755.9425,N,08042.6052,W
18,48,41,180007,A,2755.9425,N,08042.6052,W
18,48,41,698092,A,2755.9423,N,08042.6048,W
18,48,42,213092,A,2755.9423,N,08042.6048,W
18,48,42,728092,A,2755.9423,N,08042.6048,W
18,48,43,243092,A,2755.9423,N,08042.6048,W
18,48,43,760092,A,2755.9423,N,08042.6048,W
18,48,44,275093,A,2755.9423,N,08042.6048,W
18,48,44,793092,A,2755.9423,N,08042.6048,W
18,48,45,308092,A,2755.9423,N,08042.6048,W
18,48,45,823092,A,2755.9423,N,08042.6048,W
18,48,46,338093,A,2755.9423,N,08042.6048,W
18,48,46,853091,A,2755.9423,N,08042.6048,W
18,48,47,368093,A,2755.9423,N,08042.6048,W
18,48,47,882091,A,2755.9423,N,08042.6048,W
18,48,48,400037,A,2755.9423,N,08042.6048,W
18,48,48,915090,A,2755.9423,N,08042.6048,W
18,48,49,430090,A,2755.9421,N,08042.6044,W
18,48,49,951090,A,2755.9421,N,08042.6044,W
18,48,50,466095,A,2755.9421,N,08042.6044,W
18,48,50,981092,A,2755.9421,N,08042.6044,W
18,48,51,499092,A,2755.9421,N,08042.6044,W
18,48,52,14125,A,2755.9421,N,08042.6044,W
18,48,52,529093,A,2755.9421,N,08042.6044,W
18,48,53,44092,A,2755.9421,N,08042.6044,W
18,48,53,560086,A,2755.9421,N,08042.6044,W
18,48,54,75093,A,2755.9421,N,08042.6044,W
18,48,54,590090,A,2755.9421,N,08042.6044,W
18,48,55,109090,A,2755.9421,N,08042.6044,W
18,48,55,632070,A,2755.9421,N,08042.6044,W
18,48,56,149446,A,2755.9421,N,08042.6044,W
18,48,56,666093,A,2755.9421,N,08042.6044,W
18,48,57,186092,A,2755.9419,N,08042.6039,W
18,48,57,701094,A,2755.9419,N,08042.6039,W
18,48,58,216091,A,2755.9419,N,08042.6039,W
18,48,58,734093,A,2755.9419,N,08042.6039,W
18,48,59,249091,A,2755.9419,N,08042.6039,W
18,48,59,765091,A,2755.9419,N,08042.6039,W
18,49,0,280091,A,2755.9419,N,08042.6039,W
18,49,0,795090,A,2755.9419,N,08042.6039,W
18,49,1,311096,A,2755.9419,N,08042.6039,W
18,49,1,834089,A,2755.9419,N,08042.6039,W
18,49,2,353089,A,2755.9419,N,08042.6039,W
18,49,2,868091,A,2755.9419,N,08042.6039,W
18,49,3,395094,A,2755.9419,N,08042.6039,W
18,49,3,910970,A,2755.9419,N,08042.6039,W
18,49,4,427093,A,2755.9419,N,08042.6035,W
18,49,4,942092,A,2755.9415,N,08042.6035,W
18,49,5,461092,A,2755.9415,N,08042.6035,W
18,49,5,976092,A,2755.9415,N,08042.6035,W
18,49,6,492091,A,2755.9415,N,08042.6035,W
18,49,7,10094,A,2755.9415,N,08042.6035,W
18,49,7,525094,A,2755.9415,N,08042.6035,W
18,49,8,40094,A,2755.9415,N,08042.6035,W
18,49,8,559094,A,2755.9415,N,08042.6035,W
18,49,9,76089,A,2755.9415,N,08042.6035,W
18,49,9,591093,A,2755.9415,N,08042.6035,W
